STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060414,99,106,67,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060415,0,78,39,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060416,28,-9999,39,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060417,5,133,50,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060418,0,178,22,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060419,0,217,56,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060420,0,206,72,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060421,20,150,72,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060422,0,183,44,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060423,0,233,72,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060424,0,211,83,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060425,0,211,78,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060426,0,150,78,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060427,0,228,78,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060428,0,278,117,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060429,61,178,50,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060430,0,167,33,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060501,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060502,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060504,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060505,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060506,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060508,5,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060509,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060510,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060511,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060514,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060515,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060516,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060517,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060518,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060519,15,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060524,33,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060525,8,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060526,8,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060527,18,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060528,18,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060529,18,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060530,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060531,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060601,99,200,156,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060602,23,222,144,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060603,13,228,122,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060604,58,228,128,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060605,0,239,144,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060606,0,233,117,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060607,0,222,117,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060608,3,178,128,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060609,0,150,122,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060610,0,222,117,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060611,0,283,133,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060612,25,217,156,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060613,0,189,144,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060614,3,183,133,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060615,0,206,122,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060616,61,222,144,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060617,0,217,117,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060618,0,206,106,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060619,0,211,117,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060620,0,217,94,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060621,0,222,106,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060622,0,244,106,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060623,0,272,117,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060624,0,317,150,244
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060625,0,367,178,289
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060626,0,383,217,306
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060627,0,317,189,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060628,0,272,117,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060629,0,289,133,217
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060630,0,322,150,217
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060701,0,311,139,233
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060702,0,317,139,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060703,0,278,133,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060704,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060705,0,-9999,-9999,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060706,0,206,133,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060707,0,278,111,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060708,0,333,139,239
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060709,0,317,172,217
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060710,0,228,139,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060711,0,250,122,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060712,48,217,139,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060713,0,272,172,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060714,0,289,133,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060715,0,261,167,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060716,0,289,139,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060717,0,233,122,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060718,0,250,106,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060719,0,283,106,217
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060720,0,333,161,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060721,0,400,200,317
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060722,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060723,0,383,211,311
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060724,0,356,-9999,228
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060725,0,289,161,222
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060726,0,311,167,239
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060727,0,278,161,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060728,0,222,139,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060729,0,228,144,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060730,0,217,133,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060731,0,250,117,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060801,0,244,117,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060802,0,256,133,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060803,0,267,128,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060804,0,261,111,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060805,0,317,139,233
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060806,0,322,161,239
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060807,0,311,139,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060808,0,267,139,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060809,0,250,178,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060810,0,250,150,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060811,0,228,133,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060812,0,267,111,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060813,0,317,150,244
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060814,0,311,178,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060815,0,233,122,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060816,0,200,122,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060817,0,233,128,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060818,0,322,144,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060819,0,328,144,217
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060820,0,328,144,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060821,0,261,133,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060822,0,239,117,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060823,0,211,128,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060824,0,206,133,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060825,0,294,133,228
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060826,0,333,161,233
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060827,0,339,167,244
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060828,0,328,178,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060829,3,194,139,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060830,15,194,133,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060831,0,256,100,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060901,0,317,133,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060902,0,356,133,228
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060903,0,294,150,217
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060904,0,289,133,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060905,0,283,128,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060906,0,294,139,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060907,0,261,111,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060908,0,233,128,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060909,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060910,0,261,100,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060911,0,283,133,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060912,0,283,139,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060913,0,206,106,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060914,33,172,111,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060915,89,178,94,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060916,10,183,100,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060917,0,233,111,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060918,64,228,139,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060919,5,189,117,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060920,81,156,89,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060921,3,167,122,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060922,0,211,78,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060923,0,267,133,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060924,0,283,128,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060925,0,300,133,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060926,0,289,122,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060927,0,300,128,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060928,0,289,133,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060929,0,267,133,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20060930,0,217,106,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061001,0,200,89,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061002,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061003,0,172,94,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061004,5,194,111,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061005,0,211,100,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061006,0,161,111,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061007,0,183,94,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061008,20,133,83,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061009,0,211,83,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061010,0,228,78,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061011,0,250,83,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061012,0,256,89,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061013,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061014,0,139,67,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061015,160,139,100,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061016,124,161,94,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061017,0,161,100,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061018,18,133,94,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061019,79,167,117,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061020,0,156,89,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061021,0,211,72,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061022,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061023,25,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061024,25,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061025,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061026,0,150,44,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061027,0,183,56,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061028,0,156,67,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061029,8,133,39,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061030,0,139,17,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061031,0,139,6,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061101,3,100,44,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061102,305,89,44,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061103,135,156,89,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061104,188,167,133,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061105,-9999,167,122,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061106,-9999,189,167,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061107,351,178,94,94
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061108,124,117,78,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061109,43,117,67,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061110,234,94,67,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061111,41,117,56,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061112,135,94,50,94
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061113,61,111,61,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061114,0,122,50,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061115,94,144,78,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061116,3,128,50,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061117,0,139,33,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061118,0,111,33,94
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061119,147,128,78,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061120,3,139,89,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061121,160,122,67,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061122,145,78,61,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061123,196,72,50,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061124,71,89,44,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061125,8,78,33,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061126,165,94,28,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061127,33,33,6,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061128,5,22,-17,-17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061129,0,11,-22,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061130,76,61,0,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061201,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061202,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061204,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061205,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061206,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061207,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061208,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061210,41,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061211,107,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061212,43,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061213,124,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061214,244,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061215,107,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061218,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061219,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061220,5,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061221,84,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061222,13,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061223,61,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061224,20,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061226,109,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061227,8,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20061228,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070101,20,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070102,61,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070103,206,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070104,71,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070106,56,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070107,36,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070111,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070112,0,-9999,-9999,-9999
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51806,-122.68944,20070115,0,-9999,-9999,-9999
